Code Postal / CEDEX,Code INSEE,Nom de la commune
36400,36091,Lacs
71800,71473,Saint-Racho
71270,71541,Torpes
72290,72023,Ballon-Saint Mars
01500,01004,Ambérieu-en-Bugey
01350,01073,Ceyzérieu
01800,01244,Meximieux
02380,02219,Coucy-la-Ville
02160,02250,Cuiry-lès-Chaudardes
02490,02614,Pontru
02190,02627,Proviseux-et-Plesnoy
02480,02726,Sommette-Eaucourt
80850,80093,Berteaucourt-les-Dames
80670,80113,Bonneville
80200,80115,Bouchavesnes-Bergen
80220,80120,Bouillancourt-en-Séry
80210,80308,Feuquières-en-Vimeu
80140,80355,Fresneville
80690,80380,Gorenflos
62770,62282,Éclimeux
62140,62661,Bouin-Plumoison
62180,62688,Rang-du-Fliers
36370,36197,Saint-Hilaire-sur-Benaize
37600,37020,Beaulieu-lès-Loches
37460,37069,Chemillé-sur-Indrois
37500,37072,Chinon
37530,37252,Souvigny-de-Touraine
38490,38104,Chimilin
01370,01350,Saint-Étienne-du-Bois
02270,02048,Barenton-sur-Serre
02590,02060,Beauvois-en-Vermandois
02370,02176,Chavonne
02100,02288,Essigny-le-Petit
02320,02301,FAUCOUCOURT
03290,03102,Dompierre-sur-Besbre
03600,03159,Malicorne
80290,80460,Lamaronde
80370,80526,Le Meillard
63640,63094,Charensat
63470,63175,Herment
38530,38166,La Flachère
02190,02541,Neufchâtel-sur-Aisne
55120,55014,Aubréville
55300,55093,Buxières-sous-les-Côtes
05700,05097,Orpierre
38510,38014,ARANDON
67720,67529,Weyersheim
68500,68276,Rimbachzell
64570,64020,ANCE
39370,39151,Choux
39240,39224,FETIGNY
58500,58282,Surgy
59300,59032,Aulnoy-lez-Valenciennes
59267,59125,Cantaing-sur-Escaut
55000,55221,Guerpont
55160,55320,Marchéville-en-Woëvre
38119,38304,Pierre-Châtel
38590,38308,Plan
38440,38358,Sainte-Anne-sur-Gervonde
38134,38405,Saint-Joseph-de-Rivière
38410,38422,Saint-Martin-d'Uriage
38950,38423,Saint-Martin-le-Vinoux
69450,69191,Saint-Cyr-au-Mont-d'Or
78950,78263,Gambais
78970,78402,Mézières-sur-Seine
78370,78490,Plaisir
79390,79120,La Ferrière-en-Parthenay
59990,59215,Estreux
59254,59260,Ghyvelde
59570,59277,Gussignies
59268,59294,Haynecourt
59390,59332,Lannoy
59225,59413,Montigny-en-Cambrésis
59131,59514,Rousies
56120,56070,Guégon
39380,39037,Bans
39700,39308,Malange
70290,70061,Belfahy
70230,70309,Loulans-Verchamp
79270,79337,Le Vanneau-Irleau
80480,80050,Bacouel-sur-Selle
60000,60009,Allonne
60123,60083,Bonneuil-en-Valois
60110,60218,Esches
60510,60339,Lafraye
60360,60365,Lihus
49190,49292,Val-du-Layon
50290,50143,Coudeville-sur-Mer
50340,50222,Grosville
40700,40016,Aubagnan
40330,40074,Castel-Sarrazin
40110,40107,GARROSSE
40465,40115,Gousse
09290,09073,Camarade
09300,09080,Carla-de-Roquefort
57860,57593,Roncourt
57640,57736,Vry
58500,58073,Chevroches
58110,58202,Ougny
80290,80455,Lachapelle
70400,70547,Verlans
60690,60557,Roy-Boissy
60330,60619,Silly-le-Long
61130,61005,Appenai-sous-Bellême
61570,61039,La Bellière
61500,61081,Chailloué
32700,32311,Pergain-Taillac
32400,32344,Riscle
50290,50365,Muneville-sur-Mer
50170,50589,Tanis
50450,50626,Ver
27930,27546,Saint-Germain-des-Angles
27940,27676,Les Trois Lacs
09240,09108,Durban-sur-Arize
09100,09339,Villeneuve-du-Paréage
10260,10083,Chappes
10400,10208,La Louptière-Thénard
10210,10302,Praslin
58370,58309,Villapourçon
59600,59021,Assevent
59496,59281,Hantay
59266,59312,Honnecourt-sur-Escaut
71960,71210,Fuissé
71290,71213,La Genête
71250,71264,Lournand
71490,71409,Saint-Émiland
33460,33012,Arsac
33200,33063,Bordeaux
33420,33196,Guillac
28270,28315,Revercourt
29100,29090,Kerlaz
29800,29156,Pencran
11330,11118,Dernacueillette
59990,59471,Préseau
60810,60045,Barbery
60300,60047,Baron
60640,60052,Beaugies-sous-Bois
71740,71463,Saint-Maurice-lès-Châteauneuf
71440,71489,Saint-Vincent-en-Bresse
71460,71492,Saint-Ythaire
71410,71499,Sanvignes-les-Mines
72300,72151,Juigné-sur-Sarthe
72340,72183,Marçon
72240,72351,Tennie
34260,34019,Avène
34480,34105,Fouzilhon
34770,34113,Gigean
34600,34200,Pézènes-les-Mines
30200,30084,Codolet
30170,30093,Conqueyrac
30300,30135,Jonquières-Saint-Vincent
19170,19033,Bugeat
19330,19042,Chanteix
19520,19066,Cublac
12800,12046,Camjac
26310,26030,La Bâtie-des-Fonds
74500,74146,Larringes
74120,74173,Megève
74330,74213,Poisy
76690,76179,Clères
35350,35263,Saint-Coulomb
35750,35277,Saint-Gonlay
19170,19112,Lestards
19600,19191,Saint-Cernin-de-Larche
21400,21201,Coulmier-le-Sec
26400,26365,Vaunaveys-la-Rochette
27160,27054,Bémécourt
27310,27085,Flancourt-Crescy-en-Roumois
27380,27104,Bourg-Beaudouin
27520,27105,Grand Bourgtheroulde
76260,76266,Flocques
76740,76272,Fontaine-le-Dun
76690,76369,La Houssaye-Béranger
76640,76531,Rocquefort
76430,76657,Saint-Vigor-d'Ymonville
67140,67557,Zellwiller
68490,68144,Hombourg
68380,68210,Mittlach
39300,39543,Vannoz
40120,40033,Bélis
40380,40104,Gamarde-les-Bains
40210,40134,Labouheyre
40270,40329,Le Vignau
39110,39436,Pont-d'Héry
39270,39443,Présilly
39230,39486,Saint-Lamain
27250,27359,Juignettes
27150,27437,Nojeon-en-Vexin
27100,27528,Le Vaudreuil
16450,16308,Saint-Claud
16190,16328,ST LAURENT DE BELZAGOT
77460,77071,Chaintreaux
68280,68331,Sundhoffen
68250,68364,Westhalten
69170,69102,Joux
69840,69103,Juliénas
70200,70021,Andornay
41220,41071,Crouy-sur-Cosson
41160,41095,Fréteval
41700,41166,Oisly
41300,41232,Salbris
42220,42028,Burdignes
54370,54445,Raville-sur-Sânon
39230,39511,Sergenaux
40700,40190,Monségur
40420,40297,Le Sen
17800,17039,Belluire
17150,17116,Consac
17510,17149,Les Éduts
17400,17381,Saint-Pardoult
71670,71059,Le Breuil
71380,71117,Châtenoy-en-Bresse
71230,71356,Pouilloux
71220,71358,Pressy-sous-Dondin
71800,71433,Saint-Julien-de-Civry
70100,70043,Auvet-et-la-Chapelotte
70000,70090,Boursières
70190,70109,Buthiers
70700,70282,Gy
70190,70447,Rioz
55220,55251,Ippécourt
18380,18047,La Chapelle-d'Angillon
18150,18082,Cuffy
18510,18145,Menetou-Salon
72270,72123,Dureil
72170,72152,Juillé
74140,74180,Messery
74150,74225,Rumilly
74410,74232,Saint-Eustache
75116,75116,PARIS 16
76890,76018,Val-de-Saâne
76690,76177,Claville-Motteville
76760,76227,Ectot-l'Auber
55110,55469,Sassey-sur-Meuse
55170,55494,Sommelonne
55600,55547,Verneuil-Petit
56250,56053,Elven
56300,56146,Neulliac
56400,56175,Plumergat
57340,57065,Bermering
57330,57356,Kanfen
57920,57358,Kédange-sur-Canner
57220,57495,Narbéfontaine
57670,57497,Nelling
57720,57590,Rolbing
57320,57700,Vaudreching
57550,57720,Villing
35270,35159,Lourmais
35460,35323,LA SELLE EN COGLES
73300,73248,Saint-Jean-de-Maurienne
73590,73262,Saint-Nicolas-la-Chapelle
73630,73277,Sainte-Reine
76530,76419,Mauny
76270,76427,Mesnières-en-Bray
76590,76478,Notre-Dame-du-Parc
57220,57277,Guinkirchen
57430,57366,Kirviller
57560,57504,Niderhoff
30450,30201,Ponteils-et-Brésis
30140,30329,Thoiras
31460,31026,Auriac-sur-Vendinelle
36260,36199,Sainte-Lizaigne
37320,37104,Esvres
06510,06033,Carros
06950,06060,Falicon
06500,06067,Gorbio
60380,60312,Héricourt-sur-Thérain
60730,60334,Lachapelle-Saint-Pierre
60130,60364,Lieuvillers
60430,60504,Ponchon
77600,77124,Conches-sur-Gondoire
77600,77237,Jossigny
77150,77249,Lésigny
77138,77265,Luzancy
77320,77287,Meilleray
77130,77467,La Tombe
31380,31358,Montastruc-la-Conseillère
31310,31365,Montbrun-Bocage
31500,31555,Toulouse
31290,31582,Villefranche-de-Lauragais
06730,06114,Saint-André-de-la-Roche
07410,07069,Colombier-le-Vieux
07260,07275,Saint-Mélany
07200,07325,Ucel
61170,61066,Buré
61400,61097,La Chapelle-Montligeon
60350,60025,Attichy
60430,60165,Le Coudray-sur-Thelle
49350,49261,Gennes-Val-de-Loire
49170,49284,Saint-Germain-des-Prés
32300,32042,Belloc-Saint-Clamens
32190,32088,Castillon-Debats
72540,72168,Loué
72300,72244,Précigné
08110,08153,Escombres-et-le-Chesnois
65130,65163,Escots
65560,65176,Ferrières
65370,65229,Ilheu
60380,60623,Songeons
61000,61001,Alençon
61360,61105,Chemilli
50690,50294,Martinvast
50550,50562,Saint-Vaast-la-Hougue
50330,50618,Varouville
27190,27568,Sainte-Marthe
73360,73033,La Bauche
73730,73063,Cevins
73630,73090,La Compôte
73500,73117,Fourneaux
74540,74004,Allèves
74270,74068,Chêne-en-Semine
24140,24414,Saint-Georges-de-Montclard
24400,24465,Saint-Michel-de-Double
24290,24531,Sergeac
24240,24549,Thénac
25230,25196,Dasle
66300,66177,Saint-Jean-Lasseille
67112,67065,Breuschwickersheim
67220,67092,Dieffenbach-au-Val
67118,67152,Geispolsheim
67520,67240,Kirchheim
67220,67255,Lalaye
61570,61288,Montmerrei
61150,61473,Sevrai
64390,64435,Osserain-Rivareyte
64350,64446,Peyrelongue-Abos
64220,64484,Saint-Jean-le-Vieux
28190,28099,Chuisnes
28800,28153,Flacey
28340,28202,Lamblore
28360,28419,Vitray-en-Beauce
74250,74284,La Tour
76440,76060,Beaubec-la-Rosière
76270,76130,Bouelles
25510,25289,Grandfontaine-sur-Creuse
25560,25493,La Rivière-Drugeon
25680,25570,Tressandans
81170,81080,Donnazac
81700,81200,Palleville
81210,81256,Saint-Jean-de-Vals
29260,29124,Lesneven
29400,29128,Loc-Eguiner
29800,29181,Plouédern
29560,29280,Telgruc-sur-Mer
30330,30031,La Bastide-d'Engras
71600,71590,Volesvres
76790,76300,Gerville
76210,76329,Gruchet-le-Valasse
76240,76429,Le Mesnil-Esnard
76280,76508,La Poterie-Cap-d'Antifer
76460,76651,Saint-Sylvain
01470,01255,Montagnieu
84120,84089,Pertuis
84290,84106,Sainte-Cécile-les-Vignes
66160,66024,Le Boulou
66320,66162,Rigarda
72140,72145,Le Grez
73190,73064,Challes-les-Eaux
88460,88464,Tendon
89800,89175,Fontenay-près-Chablis
19700,19100,Lagraulière
21360,21036,Auxant
21190,21236,Ébaty
45470,45327,Traînou
46110,46065,Cavagnac
46600,46118,Gignac
46300,46169,Léobard
46130,46228,Prudhomat
46320,46233,Quissac
81330,81221,Rayssac
81350,81254,Saint-Jean-de-Marcel
82120,82009,Balignac
73270,73317,Villard-sur-Doron
74160,74082,Collonges-sous-Salève
74100,74118,Étrembières
76780,76025,Argueil
89700,89393,Serrigny
90150,90013,Bethonvilliers
90800,90020,Buc
91630,91041,Avrainville
91150,91075,Bois-Herpin
91750,91159,Chevannes
21540,21238,Échannay
21350,21537,Saffres
46140,46301,Sauzet
47260,47054,Castelmoron-sur-Lot
47370,47064,Cazideroque
47410,47142,Lauzun
47350,47216,Puymiclan
47290,47265,Saint-Pastour
47150,47284,Salles
82440,82110,Mirabel
83570,83032,Carcès
84480,84020,Bonnieux
84110,84096,Rasteau
85320,85023,Bessay
76560,76144,Bretteville-Saint-Laurent
95810,95627,Vallangoujard
95380,95675,Villeron
22160,22243,Plusquellec
23600,23038,Bussière-Saint-Georges
48310,48167,Saint-Laurent-de-Veyrès
48160,48170,Saint-Martin-de-Boubaux
49320,49050,Brissac Loire Aubance
49490,49197,MEIGNE LE VICOMTE
23250,23197,Saint-Georges-la-Pouge
23260,23225,Saint-Oradoux-près-Crocq
76270,76584,Saint-Germain-sur-Eaulne
76110,76695,Tocqueville-les-Murs
66120,66202,Targassonne
66360,66209,Thuès-Entre-Valls
97615,97608,Dzaoudzi
98770,98727,MANIHI
98825,98825,POUEMBOUT
23480,23074,Le Donzeil
23130,23185,Saint-Chabrais
23500,23238,Saint-Quentin-la-Chabanne
62270,62154,Bonnières
50760,50030,Barfleur
50290,50081,Bréville-sur-Mer
50130,50129,Cherbourg-en-Cotentin
01680,01233,Marchamp
01400,01272,Neuville-les-Dames
01130,01274,Les Neyrolles
02840,02028,Athies-sous-Laon
24150,24073,Calès
24610,24083,Carsac-de-Gurson
24420,24137,Coulaures
24540,24378,Saint-Avit-Rivière
67490,67162,Gottesheim
67170,67203,Hochstett
67117,67214,Hurtigheim
67340,67222,Ingwiller
67120,67247,Kolbsheim
67220,67317,Neubois
61600,61195,Le Grais
61200,61212,Juvigny-sur-Orne
61240,61225,Lignères
61550,61488,Touquettes
62690,62438,Hermaville
62990,62551,Marenla
62580,62609,Neuville-Saint-Vaast
62270,62695,Rebreuviette
02000,02174,Chavignon
02120,02188,Chigny
02140,02341,Gercy
02190,02440,Lor
24310,24530,SENCENAC PUY DE FOURCHES
25210,25062,Le Bizot
25870,25073,Bonnay
25380,25125,Charmoille
25210,25351,Le Luhier
68210,68050,Bréchaumont
68500,68112,Guebwiller
68470,68213,Mollau
68660,68283,Rombach-le-Franc
68560,68288,Ruederbach
62149,62200,Cambrin
62260,62328,Ferfay
62175,62425,Hendecourt-lès-Ransart
02390,02503,Mont-d'Origny
02110,02683,Saint-Martin-Rivière
02700,02738,Tergnier
02140,02740,Thenailles
02120,02757,Vadencourt
03160,03036,Bourbon-l'Archambault
03210,03122,Gipcy
25360,25417,Naisey-les-Granges
25360,25418,Nancray
12800,12169,Naucelle
12700,12170,Naussac
12380,12186,Pousthomy
12200,12263,Savignac
13410,13050,Lambesc
69970,69281,Marennes
70280,70011,Amage
88600,88356,Les Poulières
88700,88402,Roville-aux-Chênes
62390,62722,Rougefay
62350,62770,Saint-Venant
63210,63071,Ceyssat
64330,64074,Aubous
64260,64157,Buzy
64350,64182,Castillon (Canton de Lembeye)
64160,64212,Espéchède
03370,03259,Saint-Sauvier
03190,03297,Vallon-en-Sully
03360,03318,VITRAY
13009,13209,MARSEILLE 09
14210,14307,GOUPILLIERES
88260,88472,Thuillières
88500,88525,Vroville
89450,89145,Domecy-sur-Cure
89450,89297,Pierre-Perthuis
89140,89302,Plessis-Saint-Jean
85490,85020,Benet
14770,14508,LE PLESSIS GRIMOULT
14540,14517,POUSSY LA CAMPAGNE
14330,14613,Saint-Marcouf
14710,14745,Vierville-sur-Mer
90300,90037,Éloie
90120,90072,Morvillars
91660,91222,ESTOUCHES
91700,91235,Fleury-Mérogis
95000,95074,Boisemont
86310,86040,La Bussière
86330,86225,Saint-Jean-de-Sauves
87230,87060,Dournazac
35460,35083,COGLES
35210,35086,Combourtillé
35160,35331,Talensac
36140,36028,La Buxerette
36300,36087,Ingrandes
15160,15253,Vernols
97426,97423,Les Trois-Bassins
98771,98727,MANIHI
87260,87144,Saint-Genest-sur-Roselle
88000,88273,Longchamp
63850,63169,La Godivelle
63390,63171,Gouttières
88110,88082,Celles-sur-Plaine
88000,88087,Chantraine
88600,88398,Les Rouges-Eaux
89210,89035,Bellechaume
89220,89046,Bléneau
37310,37049,Chambourg-sur-Indre
37150,37070,Chenonceaux
37190,37099,Druye
37360,37167,Neuillé-Pont-Pierre
38510,38055,Brangues
21360,21155,Chaudenay-la-Ville
21300,21166,Chenôve
21200,21173,Chorey-les-Beaune
21170,21239,Échenon
79100,79274,Saint-Martin-de-Mâcon
80250,80193,Chirmont
80250,80291,Estrées-sur-Noye
63380,63359,Saint-Hilaire-les-Monges
63570,63375,Saint-Martin-des-Plains
89660,89177,Fontenay-sous-Fouronnes
38260,38174,La Frette
38540,38184,Grenay
38260,38393,Saint-Hilaire-de-la-Côte
38380,38442,Saint-Pierre-de-Chartreuse
21310,21619,Tanay
21320,21652,Vandenesse-en-Auxois
21690,21705,Villotte-Saint-Seine
80160,80583,Nampty
80160,80643,Prouzel
81700,81030,Bertre
65380,65052,Averan
65360,65063,Barbazan-Dessus
67440,67395,Reutenbourg
39130,39313,Marigny
22200,22161,Pabu
22250,22267,Rouillac
08370,08485,Villy
09140,09029,Aulus-les-Bains
81140,81313,Le Verdier
65400,65352,Ouzous
65100,65470,Viger
68500,68381,Wuenheim
40320,40022,Bahus-Soubiran
40370,40048,BOOS
40180,40126,Hinx
40700,40130,Labastide-Chalosse
40250,40160,Lourquen
41330,41040,La Chapelle-Vendômoise
63230,63170,La Goutelle
63840,63309,Saillant
63590,63434,Tours-sur-Meymont
59270,59237,Flêtre
59970,59253,Fresnes-sur-Escaut
59495,59340,Leffrinckoucke
70210,70010,Alaincourt
70190,70059,Beaumotte-Aubertans
70000,70179,Coulevon
41150,41167,Veuzain-sur-Loire
41300,41241,Selles-Saint-Denis
10700,10386,Trouans
11250,11201,Leuc
11400,11356,Saint-Martin-Lalande
64110,64284,Jurançon
64510,64413,Narcastet
64530,64453,Pontacq
64110,64467,Rontignon
64700,64545,Urrugne
65130,65037,Artiguemy
59177,59525,Sains-du-Nord
60480,60253,Francastel
70360,70482,Scey-sur-Saône-et-Saint-Albin
70310,70573,La Voivre
71960,71032,Berzé-la-Ville
71160,71229,Les Guerreaux
71600,71233,L'Hôpital-le-Mercier
43380,43011,Aubazat
43700,43032,Blavozy
43270,43138,Monlet
43000,43157,Le Puy-en-Velay
44470,44094,Mauves-sur-Loire
44140,44142,Remouillé
12160,12045,Camboulazet
12500,12064,Le Cayrol
05140,05019,La Beaume
05400,05112,Rabou
05290,05175,VALLOUISE
66600,66030,Calce
66360,66068,Escaro
66570,66186,Saint-Nazaire
71210,71310,Montchanin
71370,71398,Saint-Christophe-en-Bresse
50260,50176,L'Étang-Bertrand
44240,44201,Sucé-sur-Erdre
44119,44209,Treillières
44420,44211,La Turballe
50210,50223,GUEHEBERT
50140,50359,Mortain-Bocage
50440,50385,OMONVILLE LA PETITE
07130,07070,Cornas
07410,07236,Saint-Félicien
83140,83129,Six-Fours-les-Plages
66360,66197,Souanyas
67520,67354,Odratzheim
67117,67382,Quatzenheim
50370,50472,Saint-Georges-de-Livoye
50870,50535,Le Parc
51480,51076,Boursault
51130,51110,Chaltrait
50300,50411,Ponts
51290,51017,Arzillières-Neuville
51270,51045,Beaunay
51600,51197,La Croix-en-Champagne
51170,51198,Crugny
08270,08027,Auboncourt-Vauzelles
08220,08113,Chaumont-Porcien
08250,08120,Chevières
08090,08160,Évigny
08400,08350,Quatre-Champs
85390,85154,Mouilleron-Saint-Germain
85670,85169,Palluau
85210,85209,Saint-Étienne-de-Brillouet
87700,87001,Aixe-sur-Vienne
87340,87016,Les Billanges
87120,87104,Nedde
68210,68018,Balschwiller
68610,68188,Linthal
68480,68194,Lutter
68820,68370,Wildenstein
68310,68375,Wittelsheim
69620,69024,Val d'Oingt
51320,51212,Dommartin-Lettrée
51330,51214,Dommartin-Varimont
51800,51283,Hans
51210,51380,Montmirail
51100,51454,Reims
52110,52172,Dommartin-le-Saint-Père
02500,02275,Effry
88500,88002,Ahéville
88140,88195,Gendreville
88300,88227,Hagnéville-et-Roncourt
61310,61328,Le Pin-au-Haras
69170,69188,Saint-Clément-sur-Valsonne
08290,08167,La Férée
51110,51660,Warmeriville
52110,52047,Beurville
52110,52066,Brachay
52150,52225,GONCOURT
52190,52285,Leuchey
31160,31012,Arbon
31160,31095,Cabanac-Cazaux
02600,02812,Villers-Hélon
02250,02827,Voyenne
61250,61433,Saint-Nicolas-des-Bois
62860,62081,Baralle
62320,62277,Drocourt
09300,09281,Sautel
27260,27605,Saint-Sylvestre-de-Cormeilles
28330,28078,Chapelle-Guillaume
28310,28199,Janville-en-Beauce
28210,28213,Lormaye
28190,28254,Mittainvilliers-Vérigny
31450,31437,Pouze
31440,31590,Binos
32120,32026,Bajonnette
32200,32147,Gimont
03330,03295,Valignat
28210,28118,Croisilles
62170,62499,Lépine
62850,62692,Rebergues
10170,10144,Étrelles-sur-Aube
10120,10186,Laines-aux-Bois
10190,10237,Mesnil-Saint-Loup
29500,29051,Ergué-Gabéric
29270,29205,Plounévézel
32400,32439,Tarsac
33360,33118,Cénac
28160,28161,Frazé
28160,28182,Gohory
28310,28183,Gommerville
28300,28229,Mainvilliers
28140,28283,Nottonville
29950,29006,Bénodet
29990,29083,Île-de-Sein
29530,29141,Loqueffret
29700,29170,Plomelin
62980,62846,Vermelles
62113,62847,Verquigneul
63400,63075,Chamalières
70230,70113,Cenans
30110,30051,Branoux-les-Taillades
30900,30189,Nîmes
31450,31004,Ayguesvives
52230,52443,Sailly
52150,52455,Saint-Thiébault
52230,52491,Thonnance-les-Moulins
53300,53111,La Haie-Traversaine
53390,53197,Saint-Aignan-sur-Roë
53290,53233,Saint-Loup-du-Dorat
53160,53274,Vimarcé
29260,29255,Saint-Méen
29720,29298,Tréogat
30390,30107,Estézargues
26540,26218,Mours-Saint-Eusèbe
26110,26238,Les Pilles
26150,26248,Pontaix
70240,70263,Genevrey
71620,71033,Bey
80370,80642,Prouville
80560,80773,Vadencourt
80270,80821,Warlus
81500,81022,Bannières
81170,81108,Itzac
81400,81230,Rosières
31460,31106,Caraman
31450,31151,Corronsac
57530,57648,Servigny-lès-Raville
54200,54208,Francheville
54370,54335,Maixe
26110,26306,Sainte-Jalle
27260,27021,Asnières
27330,27068,Bois-Anzeray
27300,27079,Boissy-Lamberville
27240,27198,Mesnils-sur-Iton
71540,71266,Lucenay-l'Évêque
71110,71275,Marcigny
71220,71279,Le Rousset-Marizy
71140,71301,Mont
81640,81275,Salles
82230,82098,Léojac
83830,83028,Callas
20140,NA,Serra-di-Ferro
58230,58003,Alligny-en-Morvan
58240,58021,Azy-le-Vif
58190,58023,Bazoches
58800,58080,La Collancelle
58140,58145,Lormes
58190,58190,Neuffontaines
58190,58271,Saizy
55320,55009,Ancemont
27190,27424,Nagel-Séez-Mesnil
16230,16141,Fontenille
16460,16237,Mouton
16300,16301,Saint-Aulais-la-Chapelle
77600,77058,Bussy-Saint-Georges
20229,NA,Piedicroce
20213,NA,Scata
77590,77188,Fontaine-le-Port
77171,77246,Léchelle
59570,59065,Bellignies
59740,59306,Hestrud
59330,59351,Limont-Fontaine
59177,59493,Ramousies
59360,59545,Saint-Souplet
55300,55415,Ranzières
56800,56079,Guillac
56500,56141,Moustoir-Ac
57590,57009,Ajoncourt
17490,17037,Beauvais-sur-Matha
17240,17328,Saint-Fort-sur-Gironde
17400,17367,Saint-Martin-de-Juillers
17510,17422,Seigné
78910,78505,Prunay-le-Temple
78660,78506,Prunay-en-Yvelines
79350,79116,Faye-l'Abbesse
98835,98805,DUMBEA
77760,77386,Recloses
78930,78031,Auffreville-Brasseuil
78310,78383,Maurepas
78113,78606,Le Tartre-Gaudran
59570,59584,Taisnières-sur-Hon
59136,59653,Wavrin
60390,60029,Auneuil
60120,60268,Gannes
57380,57209,Faulquemont
57220,57252,Gomelange
17380,17450,Torxé
20100,NA,Foce
79290,79056,Brion-près-Thouet
79120,79087,Chey
79160,79351,Villiers-en-Plaine
80560,80057,Bayencourt
80200,80128,Bouvincourt-en-Vermandois
78270,78668,La Villeneuve-en-Chevrie
27600,27599,Saint-Pierre-la-Garenne
27700,27647,TOSNY
28120,28021,Bailleau-le-Pin
28410,28064,Bû
28300,28209,Lèves
28310,28311,LE PUISET
79130,79311,Secondigny
80250,80214,Coullemelle
80700,80223,Crémery
80210,80280,Ercourt
80250,80403,Guyencourt-sur-Noye
29190,29016,Brasparts
29253,29082,Île-de-Batz
29190,29123,Lennon
29460,29137,Logonna-Daoulas
30760,30005,Aiguèze
30330,30127,Gaujac
80190,80585,Nesle
30520,30284,Saint-Martin-de-Valgalgues
30440,30296,Saint-Roman-de-Codières
73610,73145,Lépin-le-Lac
73360,73229,Saint-Christophe
74130,74087,Contamine-sur-Arve
74210,74104,Doussard
35120,35095,Dol-de-Bretagne
35500,35229,Pocé-les-Bois
19450,19166,Pierrefitte
21700,21186,Comblanchien
26160,26305,Saint-Gervais-sur-Roubion
26330,26314,Saint-Martin-d'Août
26790,26345,Suze-la-Rousse
27400,27322,La Haye-Malherbe
76220,76297,Gancourt-Saint-Étienne
76260,76394,Longroy
76116,76548,Ry
76890,76723,Vassonville
76760,76737,Vibeuf
68780,68052,Bretten
68480,68187,Linsdorf
68500,68250,Orschwihr
